"1559181.0","19-21 ROCKLAND TERR, Newark, NJ, ","Match","Exact","19 ROCKLAND TER, NEWARK, NJ, 07106","-74.230286,40.744255","63463905","R","34","013","002100","1002"
"1559893.0","10 GLADSTONE AVE, Newark, NJ, ","Match","Exact","10 GLADSTONE AVE, NEWARK, NJ, 07106","-74.21224,40.744164","63465349","L","34","013","001900","1008"
"1989629.0","461-467 MT PROSPECT AVE, Newark, NJ, ","Match","Exact","461 MT PROSPECT AVE, NEWARK, NJ, 07104","-74.16966,40.76732","63454973","R","34","013","009500","2002"
"1560686.0","61 WINANAS AVE, Newark, NJ, ","Match","Non_Exact","61 WINANS AVE, NEWARK, NJ, 07108","-74.19861,40.729134","63466306","R","34","013","003800","1008"
"1560433.0","137 SUNSET AVE, Newark, NJ, ","Match","Exact","137 SUNSET AVE, NEWARK, NJ, 07106","-74.22786,40.741158","63463929","R","34","013","002400","1004"
"1987027.0","54 SO ORANGE AVE, Newark, NJ, ","Match","Non_Exact","54 S ORANGE AVE, NEWARK, NJ, 07103","-74.18333,40.73675","63467080","L","34","013","006400","1014"
"1557434.0","40 MONROE ST, Newark, NJ, ","Match","Exact","40 MONROE ST, NEWARK, NJ, 07105","-74.1581,40.731045","635757904","R","34","013","007900","1015"
"1564612.0","29 NIAGARA ST, Newark, NJ, ","Match","Exact","29 NIAGARA ST, NEWARK, NJ, 07105","-74.15178,40.727535","63468778","R","34","013","007300","3000"
"1566296.0","560-562 BROADWAY, Newark, NJ, ","Match","Exact","560 BROADWAY, NEWARK, NJ, 07104","-74.1631,40.769554","63455047","L","34","013","009300","1003"
"1986469.0","185 PARKER ST, Newark, NJ, ","Match","Exact","185 PARKER ST, NEWARK, NJ, 07104","-74.177635,40.759274","63494791","R","34","013","009100","2000"
"1560290.0","51 ST PAUL AVE, Newark, NJ, ","Match","Exact","51 SAINT PAUL AVE, NEWARK, NJ, 07106","-74.2365,40.743687","63463845","R","34","013","002100","3003"
"1238333.0","92-94 CAROLINA AVE, Newark, NJ, ","Match","Exact","92 CAROLINA AVE, NEWARK, NJ, 07106","-74.2254,40.73881","63464286","L","34","013","002400","2004"
"1556427.0","568 NO 11TH ST, Newark, NJ, ","Tie"
"1563146.0","628 NO 9TH ST, Newark, NJ, ","Match","Non_Exact","628 N 9TH ST, NEWARK, NJ, 07107","-74.180984,40.77684","640054743","L","34","013","000400","1000"
"1563738.0","786-802 SUMMER AVE, Newark, NJ, ","Match","Exact","786 SUMMER AVE, NEWARK, NJ, 07104","-74.16149,40.778896","63455777","L","34","013","009700","1006"
"1236372.0","45 SO 9TH ST, Newark, NJ, ","Tie"
"1987343.0","290 BROAD ST, Newark, NJ, ","Tie"
"1566755.0","229-231 POMONA AVE, Newark, NJ, ","Match","Exact","229 POMONA AVE, NEWARK, NJ, 07112","-74.21644,40.709698","63465303","R","34","013","004600","3006"
"1240182.0","325-327 MONTCLAIR AVE, Newark, NJ, ","Match","Exact","325 MONTCLAIR AVE, NEWARK, NJ, 07104","-74.17112,40.781693","63454493","R","34","013","000100","3006"
"1555011.0","823 MT PROSPECT AVE, Newark, NJ, ","Match","Exact","823 MT PROSPECT AVE, NEWARK, NJ, 07104","-74.16324,40.780453","63454580","R","34","013","009700","1005"
"1557630.0","151 MT PROSPECT AVE, Newark, NJ, ","Match","Exact","151 MT PROSPECT AVE, NEWARK, NJ, 07104","-74.17592,40.756668","63481095","R","34","013","008900","1000"
"1239932.0","48 1/2 M L KING BLVD, Newark, NJ, ","Tie"
"1241598.0","196 SCHEERER AVE, Newark, NJ, ","Match","Exact","196 SCHEERER AVE, NEWARK, NJ, 07112","-74.20812,40.711456","63466175","L","34","013","004900","3001"
